timestamp,latitude,longitude,altitude,heading,speed,roll,pitch
5,40.02802702823158,32.7207519843589,8679.209943338781,-47.08029495284072,802.5,0.0,3.599999999999803
5,40.03102060603449,32.7249562237658,8729.70520363586,-47.08029495284072,795.0,0.0,2.0999999999998016
5,40.03104991181301,32.72499738250643,8729.952406646575,-47.08727545025435,784.0,-2.0,0.09999999999980086
5,40.03418507601341,32.72940252359385,8730.978230085233,-47.09251064056831,777.0,0.0,0.09999999999980086
5,40.03784454276825,32.734544643843904,8731.953360168009,-47.09251064056831,770.5,0.0,-1.9914625504213745e-13
5,39.90833,32.75036,0.0,0.0,0.0,0.0,0.0
5,39.90833,32.75036,0.0,0.0,0.0,0.0,0.0
5,39.90833,32.75036,0.0,0.0,0.0,0.0,0.0
5,39.90833,32.75036,0.0,0.0,0.0,0.0,0.0
5,39.9084368624854,32.75036,0,0.0,63.0,0.0,0.0
5,39.90884946545585,32.75036,0,0.0,56.0,0.0,0.0
5,39.90910811036672,32.75036,0,0.0,47.5,0.0,0.0
5,39.90934597506512,32.750360002306635,0.023594314242911963,-0.008726269674588193,39.0,-1.0,0.4
5,39.909483313668304,32.750360482853,0.18389600329655928,-0.49898267400812146,200.5,0.0,5.551115123125783e-17
5,39.91121074784592,32.750380096189694,0,-0.49898267400812146,335.5,0.0,-0.19999999999999996
5,39.90833,32.75036,0.0,0.0,0.0,0.0,0.0
5,39.90833,32.75036,0.0,0.0,0.0,0.0,0.0
5,39.90833,32.75036,0,0.0,0.0,0.0,0.0
5,39.90833,32.75036,0,0.0,0.0,0.0,0.0
5,39.90833,32.75036,0,0.0,0.0,0.0,0.0
5,39.90833,32.75036,0,0.0,0.0,0.0,0.0
5,39.90833,32.75036,0,0.0,0.0,0.0,0.0
5,39.90833,32.75036,0,0.0,0.0,0.0,0.0
5,39.90833,32.75036,0,0.0,0.0,0.0,0.0
5,39.90833,32.75036,0,0.0,0.0,0.0,0.0
5,39.90833,32.75036,0,0.0,0.0,0.0,0.0
5,39.90834299766699,32.75036,0,0.0,18.0,0.0,0.0
5,39.909047374265185,32.75036,0,0.0,144.0,0.0,0.0
5,39.91079077028909,32.75036,0,0.0,252.0,0.0,0.0
5,39.913285834945036,32.75036,0,0.0,369.0,0.0,0.0
5,39.916196969714555,32.75036,0,0.0,495.0,0.0,0.0
5,39.92044076201996,32.75036,0,0.0,603.0,0.0,0.0
5,39.92457856719762,32.75036,0,0.0,605.5,0.0,0.0
5,39.929260827674504,32.75036,0,0.0,599.0,0.0,0.0
5,39.9337394764883,32.75036,0,0.0,592.5,0.0,0.0
5,39.93549340549188,32.75036666205792,2.6303450114455704,-1.9455844747020896,583.0,-9.0,2.4
5,39.93717111105411,32.75066548230896,20.70178697762673,-11.458815577507208,573.0,-6.0,1.2
5,39.940686076230605,32.75161447181874,20.67256278294164,-11.69586910483257,566.0,0.0,5.551115123125783e-17
5,39.94488153185301,32.75274729465856,19.114540566982217,-11.69586910483257,560.0,0.0,5.551115123125783e-17
5,39.94985322188244,32.75408979890199,18.863367899056875,-11.69586910483257,553.0,0.0,0.8
5,39.95244786433639,32.75479046976106,47.957985615513465,-11.69586910483257,543.0,0.0,4.800000000000002
5,39.95722509563532,32.75608060578786,121.44098966763434,-11.69586910483257,536.0,0.0,2.8
5,39.96247731416036,32.7574991201418,150.11012594965882,-11.69586910483257,529.5,0.0,0.19999999999999962
5,39.967360158179076,32.75881797229359,151.93393884661734,-11.69586910483257,523.0,0.0,-3.885780586188048e-16
5,39.97254078945169,32.760217358463706,153.9409962626455,-11.69586910483257,516.5,0.0,0.19999999999999962
5,39.97749287420333,32.76155511002492,155.50465940352944,-11.69586910483257,510.0,0.0,-3.885780586188048e-16
5,39.981987936305885,32.76276948607914,157.37524518554952,-11.69586910483257,503.5,0.0,0.19999999999999962
5,39.98644029148523,32.763972403189754,158.83904443750112,-11.69586910483257,497.0,0.0,-3.885780586188048e-16
5,39.991622531807984,32.765372615348895,161.1439718800595,-11.69586910483257,490.5,0.0,0.19999999999999962
5,39.99622771908101,32.76661700094716,162.8499329525723,-11.69586910483257,484.0,0.0,-3.885780586188048e-16
5,40.00061356179589,32.767802194779435,164.51211447041774,-11.69586910483257,478.0,0.0,-3.885780586188048e-16
5,40.00519624117688,32.769040661326976,166.58531545739822,-11.69586910483257,471.0,0.0,-3.885780586188048e-16
5,40.009820445298736,32.77029043371465,168.54945697015987,-11.69586910483257,464.5,0.0,0.19999999999999962
5,40.014254092794374,32.771488784328774,170.27130455069707,-11.69586910483257,456.5,0.0,0.19999999999999962
5,40.01882815446504,32.77272516877,171.8723234975302,-11.69586910483257,450.0,0.0,-3.885780586188048e-16
5,40.02390647654432,32.77409795367984,173.96900178392653,-11.69586910483257,443.5,0.0,0.19999999999999962
5,40.028653584429385,32.77538129621028,175.46983237126145,-11.69586910483257,437.0,0.0,-3.885780586188048e-16
5,40.033305721535946,32.776639050908294,177.31906357161995,-11.69586910483257,431.0,0.0,-3.885780586188048e-16
5,40.03819267116451,32.77796038179676,179.53848188848733,-11.69586910483257,424.5,0.0,0.19999999999999962
5,40.04287887707657,32.77922752482346,181.37161302944133,-11.69586910483257,418.0,0.0,-3.885780586188048e-16
5,40.0474317944182,32.78045871052376,183.0717130256007,-11.69586910483257,411.5,0.0,0.19999999999999962
5,40.05183925482469,32.781650640547,184.500629864959,-11.69586910483257,405.0,0.0,-3.885780586188048e-16
5,40.05631016106287,32.782859807141094,186.0151653306476,-11.69586910483257,398.5,0.0,0.19999999999999962
5,40.06034516523371,32.7839511513961,187.36994051087396,-11.69586910483257,392.0,0.0,-3.885780586188048e-16
5,40.06478535721817,32.78515216078776,189.261237843965,-11.69586910483257,386.0,0.0,-3.885780586188048e-16
5,40.06879533377744,32.786236870729105,190.83660242028512,-11.69586910483257,380.0,0.0,-3.885780586188048e-16
5,40.07265706038619,32.787281538816224,192.4071275396447,-11.69586910483257,373.0,0.0,-3.885780586188048e-16
5,40.07697787643921,32.78845046945637,194.23451516800452,-11.69586910483257,366.5,0.0,0.19999999999999962
5,40.08078240930214,32.78947978912323,195.804526624138,-11.69586910483257,359.5,0.0,0.19999999999999962
5,40.084157995448216,32.79039310499106,196.81153907538308,-11.69586910483257,352.0,0.0,-3.885780586188048e-16
5,40.088080773393,32.791454528807385,198.4508032173014,-11.69586910483257,345.0,0.0,-3.885780586188048e-16
5,40.09187687807437,32.79248173550176,200.1308290341908,-11.69586910483257,338.0,0.0,-3.885780586188048e-16
5,40.09574597004195,32.79352875120395,201.54662165051886,-11.69586910483257,331.5,0.0,0.19999999999999962
5,40.09904596538009,32.794421810908716,202.8317325463435,-11.69586910483257,325.0,0.0,-3.885780586188048e-16
5,40.10245096640343,32.79534333307523,204.2512812437395,-11.69586910483257,318.5,0.0,0.19999999999999962
5,40.10580393326983,32.79625081804569,205.69940549465872,-11.69586910483257,311.0,0.0,-3.885780586188048e-16
5,40.10931411469542,32.79720090107481,206.9919626249521,-11.69586910483257,304.5,0.0,0.19999999999999962
5,40.112661564148,32.79810699751796,208.53453456985523,-11.699359586120027,297.5,-1.0,0.19999999999999962
5,40.115171561156004,32.798854597818845,223.95681032735058,-16.2588631998872,288.0,-10.5,3.6000000000000005
5,40.11704162745342,32.79975745578997,238.3982419081723,-21.536461096744752,279.0,-2.5,0.39999999999999963
5,40.119966607195664,32.80126773315519,239.5657087086072,-21.54693147737271,272.0,0.0,-3.885780586188048e-16
5,40.12289929224409,32.80278207698284,240.93116266791066,-21.54693147737271,265.5,0.0,0.19999999999999962
5,40.125534432532056,32.804142834346884,241.9733027821719,-21.54693147737271,259.5,0.0,0.19999999999999962
5,40.12808797858274,32.805461507499565,243.19135766413464,-21.54693147737271,252.5,0.0,0.19999999999999962
5,40.13065651261285,32.80678797072171,244.04670698873684,-21.54693147737271,246.0,0.0,-3.885780586188048e-16
5,40.133053032978786,32.80802564655786,245.08653178665722,-21.54693147737271,239.5,0.0,0.19999999999999962
5,40.135586061493065,32.809333869195754,246.051001048683,-21.54693147737271,233.0,0.0,-3.885780586188048e-16
5,40.13780328456859,32.81047995693321,248.44084646444418,-21.705706048250892,226.0,-3.0,1.1999999999999995
5,40.13983237044194,32.811626447544924,269.4780583729306,-28.329197312211313,293.0,-10.5,4.600000000000001
5,40.14185847605959,32.81431140879542,344.71382666381345,-65.77240671798982,373.0,-20.5,8.600000000000001
5,40.14187456681814,32.8194540354817,467.0537779195974,-102.50340420213674,425.0,-17.0,7.200000000000003
5,40.14002730804075,32.82450641691452,554.0207654330067,-122.48756798000352,489.0,-9.0,4.0
5,40.13676279772789,32.830527033172366,599.0087075730796,-126.10957128170034,549.0,-1.5,0.9999999999999987
5,40.13329429487454,32.83674198696241,603.3087835040975,-126.12876912814919,605.0,0.0,0.19999999999999873
5,40.12880415002306,32.844787075717946,605.9876952995587,-126.12876912814919,657.0,0.0,-1.27675647831893e-15
5,40.124407934008126,32.852663356279194,608.7141352502006,-126.12876912814919,705.0,0.0,-1.27675647831893e-15
5,40.11943339472335,32.86157515016489,612.0789279519017,-126.12876912814919,757.0,0.0,0.19999999999999873
5,40.11454788256813,32.870326829614804,615.7942442565218,-126.12876912814919,777.0,0.0,0.19999999999999873
5,40.10930352284644,32.87971892435526,623.4342008716214,-126.19857224155972,791.0,-2.0,0.9999999999999987
5,40.10472145183869,32.88763206041644,659.4410614762323,-127.47166021107387,793.0,0.0,-1.27675647831893e-15
5,40.099576973240275,32.89640619017832,662.5422609440853,-127.47166021107387,786.5,0.0,0.19999999999999873
5,40.09393681848465,32.906024954488714,665.6251508945506,-127.47166021107387,780.0,0.0,-1.27675647831893e-15
5,40.08882324419897,32.91474499537893,668.520951818539,-127.47166021107387,773.0,0.0,-1.27675647831893e-15
5,40.08343029013979,32.92394074654742,672.1340639982387,-127.47166021107387,767.0,0.0,-1.27675647831893e-15
5,40.078302229019016,32.93268414197702,675.5100584262534,-127.47166021107387,760.0,0.0,-1.27675647831893e-15
5,40.07277313371731,32.942110568302475,679.8720126928328,-127.47166021107387,753.5,0.0,0.19999999999999873
5,40.067706721566196,32.95074750208631,683.1104317581957,-127.47166021107387,747.0,0.0,-1.27675647831893e-15
5,40.06271146402805,32.95926163982284,685.8959418309407,-127.47515069236132,741.0,0.0,-1.27675647831893e-15
5,40.05784669131336,32.96755257002366,689.5041812167966,-127.47515069236132,734.5,0.0,0.19999999999999873
5,40.05252583850399,32.97662011085863,692.3521217502749,-127.47515069236132,728.0,0.0,-1.27675647831893e-15
5,40.04762134939681,32.984977477773704,695.1080070323471,-127.47515069236132,721.0,0.0,-1.27675647831893e-15
5,40.042626466815776,32.99348826420748,698.2192686547073,-127.47515069236132,714.5,0.0,0.19999999999999873
5,40.03788608454291,33.001564824848785,700.6454459893516,-127.47515069236132,708.0,0.0,-1.27675647831893e-15
5,40.033354069590715,33.00928584771815,703.4507449624654,-127.47515069236132,702.0,0.0,-1.27675647831893e-15
5,40.028391514970316,33.01773977925919,707.0870870989165,-127.47515069236132,695.0,0.0,-1.27675647831893e-15
5,40.0237320353157,33.02567684895958,709.7409893375215,-127.47515069236132,689.0,0.0,-1.27675647831893e-15
5,40.01887380231502,33.03395189993997,712.9564838518332,-127.47515069236132,682.5,0.0,0.19999999999999873
5,40.01425377246586,33.04182067301646,715.969566468986,-127.47515069236132,676.0,0.0,-1.27675647831893e-15
5,40.00986434305888,33.049296195513755,718.7046730618326,-127.47515069236132,670.0,0.0,-1.27675647831893e-15
5,40.00516446934452,33.05729989687511,721.5908008788277,-127.47515069236132,663.0,0.0,-1.27675647831893e-15
5,40.0009001949414,33.064561310335584,724.2639989199628,-127.47515069236132,657.0,0.0,-1.27675647831893e-15
5,39.99693036772773,33.07132101415903,727.098033413207,-127.47166021107387,649.0,1.5,-1.27675647831893e-15
5,39.99279039675185,33.078372686165785,729.4954977892268,-127.44897467426463,641.5,2.5,0.19999999999999873
5,39.989451732606575,33.08414320206936,755.4867056400491,-126.63101027144722,631.5,0.0,2.999999999999999
5,39.98563325181187,33.090846281262635,808.8423648165124,-126.63101027144722,624.5,0.0,0.9999999999999987
5,39.98117467992006,33.09867252374055,815.8785108412943,-126.63101027144722,618.0,0.0,-1.27675647831893e-15
5,39.976955931965726,33.10607732480537,818.3702885184755,-126.63101027144722,611.5,0.0,0.19999999999999873
5,39.972908079599335,33.11318173713493,820.4359172204997,-126.63101027144722,605.0,0.0,-1.27675647831893e-15
5,39.9688992626577,33.1202172233356,823.0093043474462,-126.63101027144722,599.0,0.0,-1.27675647831893e-15
5,39.96470353845509,33.127580289576706,825.6241195433199,-126.63101027144722,592.0,0.0,-1.27675647831893e-15
5,40.33384300369418,42.58463708427974,28.266359188873267,1.074757532254528,187.0,3.5,4.000000000000001
5,40.33543262738611,42.58452202870557,49.29625595323464,4.6319276264821685,255.5,1.0,2.5999999999999996
5,40.33732627641487,42.584230196822084,70.56251557547348,9.830787957459497,426.5,5.5,3.2
5,40.34107291574816,42.58326549206714,94.23129190911978,11.67545511755954,561.5,3.0,0.5999999999999996
5,40.34552081662033,42.581935786269476,115.33946517283236,13.26902275415945,705.5,2.0,0.5999999999999996
5,40.35183194979902,42.579980884077536,118.9549592840659,13.286474628969406,840.5,0.5,0.39999999999999963
5,40.35740673072619,42.57803702411605,167.41607690617687,17.431812279933478,900,8.0,3.8000000000000007
5,40.366582156515875,42.57361113493178,268.50087825327546,21.23482537180611,900,2.5,1.5999999999999994
5,40.37601523678269,42.568775588627915,286.63869423663743,21.339530639995044,900,0.0,0.19999999999999962
5,40.38482857837934,42.56425557785728,289.9674475077724,21.339530639995044,900,0.5,-3.885780586188048e-16
5,40.3921433598729,42.56048940163325,309.3399195775912,21.451201455185757,900,0.0,2.3999999999999995
5,40.397213350006865,42.55787367800735,399.33709350064714,21.451201455185757,900,0.0,6.400000000000003
5,40.40370168884014,42.55452591879853,578.7932779348122,21.451201455185757,900,0.0,6.000000000000002
5,40.41174140547741,42.5503772555625,725.1921020411315,21.451201455185757,900,0.0,2.5999999999999988
5,40.42011879587567,42.54605381786063,763.2984314990165,21.451201455185757,900,0.0,0.19999999999999873
5,40.43008873728761,42.54090780073757,766.7680642909162,21.451201455185757,900,0.0,-1.27675647831893e-15
5,40.43969246541634,42.53595007503549,771.5255417462307,21.451201455185757,900,0.0,0.19999999999999873
5,40.44857821102626,42.53136235940971,775.1098655846039,21.451201455185757,900,0.0,0.19999999999999873
5,40.45808560174042,42.52645301903101,778.8919107560486,21.451201455185757,900,0.0,0.19999999999999873
5,40.467710546586545,42.52148227733998,782.457441869906,21.451201455185757,900,0.0,0.19999999999999873
5,40.47730273482554,42.516527735729795,786.4459396135483,21.451201455185757,900,0.0,-1.27675647831893e-15
5,40.48609591445027,42.51198527571858,790.580067864468,21.451201455185757,900,0.0,-1.27675647831893e-15
5,40.49611324883296,42.50680970974359,794.0217542496555,21.451201455185757,900,0.0,0.19999999999999873
5,40.33151,42.58464,0.0,0.0,0.0,0.0,0.0
5,40.33151,42.58464,0.0,0.0,0.0,0.0,0.0
5,40.33151,42.58464,0.0,0.0,0.0,0.0,0.0
5,40.33151,42.58464,0.0,0.0,0.0,0.0,0.0
5,40.33151,42.58464,0.0,0.0,0.0,0.0,0.0
5,40.33151,42.58464,0,0.0,0.0,0.0,0.0
5,40.33187472918082,42.584639879780056,0.2194881309401,0.057591146993212376,144.0,1.5,0.6000000000000001
5,40.332128066264815,42.584616328313516,3.3668813181655026,7.676590013881066,312.0,9.0,3.6000000000000005
5,40.33381440351728,42.58406105197514,28.939706413952493,18.938981992811975,335.0,9.0,3.6000000000000005
5,40.33617998231403,42.58286357633156,50.63337950730265,21.951177293739217,347.0,3.0,1.1999999999999995
5,40.338163786593654,42.581808237001106,52.872373964734294,22.08377757396036,367.0,0.0,-3.885780586188048e-16
5,40.33923612474815,42.5812362109786,54.13395616204378,22.755168315983383,418.0,5.0,1.9999999999999993
5,40.34093171334689,42.58016817426429,71.39994024931931,27.954600982177354,418.5,8.5,2.5999999999999996
5,40.34242437755825,42.57886543277974,97.6680392113086,37.03666676032843,410.0,10.0,4.800000000000002
5,40.34461767099811,42.57626356226104,165.97826959179318,47.52469127114634,403.0,7.0,7.600000000000004
5,40.34533490990245,42.57411082276423,234.31185197212864,74.60874731332754,394.0,7.0,11.199999999999992
5,40.345768411712086,42.57005553934301,383.1146902456698,84.28621141422525,387.5,0.5,13.799999999999983
5,40.34594930623956,42.56644529251306,516.1092807643522,89.61392255299212,381.5,3.0,11.79999999999999
5,40.34590127185985,42.56273697081204,630.0476929777138,92.03952356695012,374.5,2.0,10.999999999999993
5,40.34574782703287,42.561636582401306,658.0578879043705,108.49656398571358,364.5,9.0,7.000000000000003
5,40.345518439577454,42.56116132071645,665.5812514440139,132.39963558914098,354.0,19.5,2.799999999999999
5,40.345102029175884,42.56067551429217,666.9675499535545,139.4841167333667,344.5,27.0,0.19999999999999873
5,40.34425115657233,42.55973266425357,667.470634959286,140.19797839260877,336.5,26.0,0.19999999999999873
5,40.342832032374176,42.55819149317137,667.8920264535755,140.89611387322205,328.5,28.0,0.19999999999999873
5,40.340733637253294,42.55608887155983,677.780755992169,145.5327361100055,322.0,24.5,1.5999999999999985
5,40.339274794953425,42.55493847768289,687.4916377075598,155.6514535556624,314.5,21.0,2.5999999999999988
5,40.33733395361824,42.55402171615978,702.7001608640361,165.92457275578224,307.0,19.5,2.799999999999999
5,40.33620377155462,42.55411701774109,720.0483788289173,191.9770405938685,309.0,24.0,4.6000000000000005
5,40.3351953815054,42.55478160159752,738.0547175659136,217.87097710717828,326.0,18.5,2.3999999999999986
5,40.33489061653182,42.55512940923301,739.1249416266362,221.72790327117394,345.0,9.0,0.19999999999999873
5,40.33310043064385,42.55722864317505,740.1046051355825,221.84286708724747,357.0,3.0,0.19999999999999873
5,40.33234242374894,42.558119380554125,740.7615705219123,221.85333746787543,372.0,0.0,-1.27675647831893e-15
5,40.330256710512046,42.56056996691396,742.6649767296941,221.84810207821386,386.0,0.5,0.39999999999999875
5,40.3286549549062,42.56248593420434,748.9771849467647,222.4064068534701,401.0,0.0,0.19999999999999873
5,40.32663515874028,42.564905727247314,750.0439337060099,222.4064068534701,401.5,0.0,0.19999999999999873
5,40.32461902322402,42.567321063019165,750.9142934361507,222.4064068534701,395.0,0.0,-1.27675647831893e-15
5,40.32213383790541,42.5702981104908,752.7281446665486,222.38197441481077,389.5,-1.5,0.5999999999999988
5,40.32078521898532,42.57193563991921,760.4583925600853,224.00698681731922,381.0,5.0,2.3999999999999986
5,40.31995860765632,42.57310925576781,775.710790283076,234.30432202951135,372.5,12.5,4.6000000000000005
5,40.31933215385777,42.57537389354113,815.1299164730334,260.7135911659848,364.0,16.0,6.000000000000002
5,40.31933577691293,42.57603916070896,823.0158760838452,276.38346515009937,354.0,6.0,1.9999999999999984
5,40.319612909348905,42.57903046669728,829.9185154684989,277.03901662793464,347.5,0.0,0.19999999999999873
5,40.3199516596571,42.58262869761284,830.8942002440784,277.03901662793464,342.0,0.0,-1.27675647831893e-15
5,40.32025619575198,42.58586351820859,831.8754703782553,277.03901662793464,336.0,0.0,-1.27675647831893e-15
5,40.32053315195832,42.588805394655914,832.7598992598417,277.03901662793464,329.5,0.0,0.19999999999999873
5,40.32082778181047,42.59193501670208,833.8058443070169,277.03901662793464,323.5,0.0,0.19999999999999873
5,40.32104769614293,42.59416092792701,839.0671883627167,278.04871205560727,315.5,3.5,1.3999999999999986
5,40.32138962168519,42.59714074440228,850.9791249472662,279.3843433482071,309.0,5.0,1.9999999999999984
5,40.32174541517366,42.59972964414297,863.2514227869981,280.97969561119896,302.5,2.5,0.9999999999999987
5,40.32209971017222,42.601753595075444,875.0343613601838,284.37299128668354,294.5,6.5,2.1999999999999984
5,40.3226815021753,42.6042049223437,899.2476924010534,290.16749438039045,287.5,7.5,4.2
5,40.323504934963104,42.6065731902092,931.7381926741423,297.82781460856177,280.5,6.5,4.2
5,40.324489232152324,42.60863991147542,961.5584302713669,303.87589086221925,274.5,4.5,3.3999999999999995
5,40.32552426264605,42.6105560833949,980.1051547623255,305.99266506940484,308.0,0.0,1.3999999999999986
5,40.32687675516231,42.61299851865088,982.7235871121173,305.99266506940484,325.0,0.0,-1.27675647831893e-15
5,40.32824597100834,42.61547098951584,983.4616339802378,306.01011681130285,347.0,1.5,0.39999999999999875
5,40.32915604669358,42.617088688368945,986.8634343686654,306.59974529439984,374.0,3.0,0.5999999999999988
5,40.33038518122788,42.6191951772891,995.0792286652439,308.4845464289586,366.0,7.0,1.3999999999999986
5,40.33196907200448,42.62160907481656,1014.6380920800773,312.79481446725646,359.5,10.5,2.3999999999999986
5,40.33364780872307,42.62365079571425,1038.13018949919,322.62189335863604,351.5,11.5,3.1999999999999993
5,40.335791250715936,42.62548108558172,1067.6000819171527,329.58488781529485,345.5,8.5,2.3999999999999986
5,40.33761170342471,42.62677505768803,1087.3827264184595,335.52237038845124,338.0,12.0,2.999999999999999
5,40.33917352357405,42.627480846852905,1107.5261410914377,348.56443005052574,330.0,14.0,3.8
5,40.340570434606995,42.62767052806234,1116.6583402951774,355.6023943651814,321.5,9.5,1.9999999999999984
5,40.3425985028728,42.627709069880524,1133.1434829318237,361.43921076436914,314.0,9.0,1.7999999999999985
5,40.34415649005802,42.62762826049246,1135.3000865260756,362.38949642146025,307.0,2.0,0.19999999999999873
5,40.34613813729477,42.62751961933867,1135.8038840384497,362.3929869027477,299.5,0.0,-0.4000000000000013
5,40.34657342552791,42.627495751692486,1131.851753823399,362.3929869027477,289.5,0.0,-4.400000000000003
5,40.346895290675604,42.627478103140035,1124.515895923221,362.3929869027477,279.0,0.0,-8.600000000000003
5,40.34877245798161,42.627375172504955,1069.2614093352377,362.3929869027477,272.5,0.0,-6.800000000000004
5,40.349547172672914,42.62733269174859,1053.611854244859,362.3929869027477,263.5,0.0,-3.200000000000001
5,40.35104097114002,42.62725077940413,1042.840111551533,362.3929869027477,256.0,0.0,-2.2
5,40.3520581099872,42.62719500357997,1029.1417565887537,362.3929869027477,248.0,0.0,-3.4000000000000012
5,40.35305315632154,42.627141035853725,1008.2175632276712,362.33190115425907,238.5,0.0,-7.200000000000005
5,40.35460223626264,42.62711487009607,957.9785346967694,358.5736818105511,231.5,1.0,-9.999999999999998
